Date,Time,PST,PDT,Button,Order Occ,Trawl,Notes,MX512-Time,MX512-Lat,MX512-Lon,MX512-COG,MX512-SOG,AirTemp2,RelHum1,Baro-Cal-AtSeaLevel-VALUE,TrueWind-SPEED,TrueWind-DIRECTION,RelWindbird-Spd,RelWindbird-Dir,Fluoro,TSG-SBE21-Temp,TSG-SBE45-Temp,TSG-SBE38-Temp2 for 21,TSG-SBE38-Temp2 for 45,TSG-SBE21-Cond,TSG-SBE45-Cond,TSG-SBE21-Sal,TSG-SBE45-Sal,Valeport-UVSVP-Temp,Valeport-UVSVP-Cond,Valeport-UVSVP-SVel
7/24/2019,6:30:27,22:30:27,23:30:27,Depart Station,90,82,,63026,3936.5782N,12410.3064W,283,3.2,14.4,91,1017.31,20.93,332.12,23,29,0.961,12.11028,,12.05171,,3.8468733,,33.41099,,11.697,19.058,1495.085
7/24/2019,6:41:57,22:41:57,23:41:57,Start Marine Mammal Watch,91,83,,64156,3936.4665N,12409.2642W,101,10.9,14.2,91,1017.86,14.99,312.2,8,259,0.924,12.05001,,12.02344,,3.8359448,,33.35908,,11.689,18.411,1494.91
7/24/2019,7:17:01,23:17:01,0:17:01,Arrive Station,91,83,,71700,3935.3688N,12401.6685W,338,2.9,,,1017.34,19.73,319.73,22,353,1.127,12.07538,,11.99402,,3.8413013,,33.38827,,11.626,19.215,1494.784
7/24/2019,7:19:56,23:19:56,0:19:56,Net In Water,91,83,,71955,3935.5037N,12401.7966W,317,3.5,14.1,87,1017.41,17.5,318.8,21,358,1.144,12.07615,,12.0217,,3.8408736,,33.38345,,11.642,18.824,1494.844
7/24/2019,7:32:22,23:32:22,0:32:22,Shoot Doors,91,83,,73221,3935.9513N,12402.2488W,332,4.6,14.1,89,1017.36,15.2,331.08,20,1,1.199,12.15939,,12.08503,,3.8486948,,33.38469,,11.74,18.398,1495.182
7/24/2019,7:35:42,23:35:42,0:35:42,Begin Fishing (EQ),91,83,,73542,3936.2133N,12402.4223W,335,5,14,89,1017.44,15.04,326.34,20,358,1.193,12.15145,,12.07523,,3.8482668,,33.38765,,11.724,18.949,1495.16
7/24/2019,8:20:44,0:20:44,1:20:44,Haul Back,91,83,,82043,3939.0720N,12404.3032W,336,4.6,13.9,89,1017.12,14.45,326.38,19,358,1.22,12.07297,,12.00498,,3.8438711,,33.41532,,11.637,19.014,1494.878
7/24/2019,8:24:53,0:24:53,1:24:53,Doors Up,91,83,,82452,3939.3255N,12404.4433W,335,4.1,14,89,1017.35,14.94,326.21,19,358,1.231,12.04759,,11.97506,,3.8420505,,33.42042,,11.611,18.849,1494.798
7/24/2019,8:50:43,0:50:43,1:50:43,Net on Deck,91,83,,85042,3940.3935N,12404.6635W,351,1.6,14.1,88,1017.28,12.45,335.56,14,9,1.234,12.01189,,11.9589,,3.840764,,33.43995,,11.583,18.407,1494.705
7/24/2019,8:50:44,0:50:44,1:50:44,End Marine Mammal Watch,91,83,,85043,3940.3936N,12404.6635W,355,1.2,14.1,88,1017.28,15.88,332.98,17,4,1.237,12.01189,,11.9589,,3.840764,,33.43995,,11.583,18.815,1494.705
7/24/2019,8:55:30,0:55:30,1:55:30,Depart Station,91,83,,85529,3940.5907N,12404.7617W,336,2.6,,,1017.2,15.42,328.06,18,2,1.23,12.01107,,11.95294,,3.8404424,,33.43757,,11.582,18.73,1494.71
7/24/2019,8:56:23,0:56:23,1:56:23,Start Marine Mammal Watch,92,84,,85623,3940.6295N,12404.7825W,333,3.6,14.1,88,1017.24,14.4,333.38,18,9,1.226,12.00795,,11.94946,,3.8402304,,33.43831,,11.581,18.553,1494.699
7/24/2019,9:29:28,1:29:28,2:29:28,Arrive Station,92,84,,92928,3938.3524N,12359.7887W,123,10.4,14.5,84,1017.16,10.9,313.43,2,264,0.979,12.20135,,12.11396,,3.8603725,,33.46,,11.728,18.579,1495.114
7/24/2019,9:41:44,1:41:44,2:41:44,Net In Water,92,84,,94143,3937.4115N,12357.5974W,157,4.1,13.6,89,1017.06,14.08,331.82,10,175,0.893,12.0722,,11.97104,,3.8447303,,33.42433,,10.749,18.751,1491.963
7/24/2019,9:53:38,1:53:38,2:53:38,Shoot Doors,92,84,,95337,3936.8047N,12357.2483W,156,4.6,13.8,88,1017,13.59,337.64,9,184,0.864,12.02456,,11.60072,,3.8390501,,33.41197,,10.744,18.855,1491.953
7/24/2019,9:57:11,1:57:11,2:57:11,Begin Fishing (EQ),92,84,,95710,3936.5393N,12357.0942W,155,4.9,13.7,88,1016.94,13.9,336.42,9,181,0.85,12.00158,,11.92772,,3.8393716,,33.43569,,10.658,18.604,1491.528
7/24/2019,10:42:15,2:42:15,3:42:15,Haul Back,92,84,,104214,3933.6608N,12355.4271W,159,4.2,13.6,92,1016.53,20.03,324.24,15,165,0.883,12.40608,,12.38295,,3.8803059,,33.46913,,11.45,18.751,1495.339
7/24/2019,10:47:16,2:47:16,3:47:16,Doors Up,92,84,,104715,3933.3829N,12355.2659W,157,4,13.6,92,1016.54,19.73,324.89,18,164,0.873,12.47703,,12.37433,,3.8864145,,33.46453,,11.52,18.899,1494.121
7/24/2019,11:25:23,3:25:23,4:25:23,Net on Deck,92,84,,112522,3931.6484N,12354.3024W,165,3.1,13.7,91,1016.17,22.96,313.76,20,135,0.863,12.22273,,12.15976,,3.8598377,,33.43571,,11.625,18.802,1494.915
7/24/2019,11:25:24,3:25:24,4:25:24,End Marine Mammal Watch,92,84,,112523,3931.6475N,12354.3028W,173,3.2,13.7,91,1016.17,22.55,312.57,18,136,0.864,12.22273,,12.15976,,3.8598377,,33.43571,,11.636,19.052,1494.93
7/24/2019,11:33:19,3:33:19,4:33:19,Depart Station,92,84,,113319,3931.2377N,12354.0847W,161,3.6,13.6,91,1016.25,23.19,320.54,20,167,0.854,11.88473,,11.7992,,3.8265153,,33.41567,,11.121,18.817,1493.231
7/24/2019,13:03:31,5:03:31,6:03:31,Resume Transect,,,,130331,3933.8295N,12347.8279W,243,5.4,11.5,98,1017.25,7.17,96.47,4,275,1.422,13.55368,,13.47944,,3.9889826,,33.48497,,12.99,18.357,1499.645
7/24/2019,14:18:29,6:18:29,7:18:29,UCTD Deployed,,,,141828,3927.5297N,12401.6477W,240,7.4,,,1016.82,21.9,322.88,24,55,1.007,12.15386,,12.16254,,3.8357293,,33.26432,,11.791,19.334,1495.201
7/24/2019,15:20:57,7:20:57,8:20:57,End Transect,,,,152056,3922.5601N,12413.1085W,241,8.9,,,1017.84,19.78,342.55,20,73,0.938,11.50259,,11.48484,,3.7959785,,33.46174,,11.07,17.982,1492.899
7/24/2019,15:37:36,7:37:36,8:37:36,CB Interm,,,,153735,3921.9817N,12411.2571W,87,10,,,1017.7,19.98,321.43,18,271,0.991,11.83299,,11.80015,,3.833695,,33.53216,,11.418,16.759,1494.204
7/24/2019,17:31:30,9:31:30,10:31:30,Start Transect,,,,173129,3920.7095N,12350.3734W,244,3.7,,,1017.59,6.79,329.25,7,47,0.97,10.47842,,10.51374,,3.7337358,,33.78154,,9.716,16.648,1488.55
7/24/2019,18:44:30,10:44:30,11:44:30,UCTD Deployed,,,,184429,3914.6178N,12404.0584W,238,9,,,1017.11,20.03,322.31,21,57,0.945,12.09045,,12.05433,,3.8296209,,33.26174,,11.657,16.659,1494.658
7/24/2019,20:20:32,12:20:32,13:20:32,UCTD Deployed,,,,202031,3906.2819N,12422.6023W,241,10.7,,,1017.47,21.55,332.64,24,53,0.967,12.22508,,12.19877,,3.8406581,,33.24854,,11.786,16.792,1495.125
7/24/2019,20:51:50,12:51:50,13:51:50,End Transect,,,,205149,3903.6630N,12428.4269W,240,10.6,C,89,1017.34,21.81,325.4,25,50,0.911,11.90303,,11.90949,,3.7888023,,33.03279,,11.508,16.313,1493.888
7/24/2019,21:50:09,13:50:09,14:50:09,Start Transect,,,,215009,3853.4968N,12424.7824W,63,7.7,,,1017.47,6.93,266.89,3,285,0.904,12.47153,,12.521,,3.8253372,,32.88388,,12.152,17.258,1495.904
7/24/2019,23:28:13,15:28:13,16:28:13,UCTD Deployed,,,,232812,3901.7054N,12406.4633W,62,8.2,14.2,95,1016.02,5.37,250.69,3,357,1.085,12.36343,,12.33824,,3.8670167,,33.37935,,11.909,17.048,1495.791
7/25/2019,1:00:49,17:00:49,18:00:49,UCTD Deployed,,,,10049,3909.2807N,12349.4741W,63,7.8,,,1015.53,5.51,260.04,3,330,2.835,12.48808,,12.4676,,3.9229593,,33.80561,,11.837,17.026,1495.918
7/25/2019,1:16:46,17:16:46,18:16:46,End Transect,,,,11645,3910.5534N,12346.5966W,67,7.4,12.5,97,1015.29,10.51,295.36,8,274,1.783,11.01189,,11.02415,,3.7890163,,33.84126,,10.2,16.872,1490.155
