order_,name,long,lat
50160,mainland,-117.534057571,33.3515586834
50161,mainland,-117.535507272,33.3521384934
50162,mainland,-117.537513723,33.3541908857
50163,mainland,-117.538566675,33.3543089955
50164,mainland,-117.54004665,33.3557204994
50165,mainland,-117.540969876,33.356060042
50166,mainland,-117.542503362,33.3573111915
50167,mainland,-117.543441724,33.357669744
50168,mainland,-117.544967641,33.3590812488
50169,mainland,-117.545578078,33.3590812488
50170,mainland,-117.546012847,33.3593100741
50171,mainland,-117.548858562,33.3623314571
50172,mainland,-117.549972593,33.3624381257
50173,mainland,-117.551902828,33.3641395342
50174,mainland,-117.553527844,33.3650016801
50175,mainland,-117.555793749,33.3650016801
50176,mainland,-117.556472834,33.3656693242
50177,mainland,-117.558296225,33.3657798643
50178,mainland,-117.561546258,33.3690300727
50179,mainland,-117.564292873,33.3693618704
50180,mainland,-117.565780594,33.3700295145
50181,mainland,-117.566886879,33.3712502128
50182,mainland,-117.570182853,33.3727187473
50183,mainland,-117.571136529,33.3736115205
50184,mainland,-117.572486955,33.3743096156
50185,mainland,-117.573066765,33.3748093365
50186,mainland,-117.574462955,33.3753319397
50187,mainland,-117.575706536,33.376689934
50188,mainland,-117.576751742,33.3773919016
50189,mainland,-117.578247032,33.3777198268
50190,mainland,-117.579086295,33.3783913434
50191,mainland,-117.583526574,33.3783913434
50192,mainland,-117.584426917,33.3786698068
50193,mainland,-117.584747274,33.3791084484
50194,mainland,-117.586113012,33.3790588103
50195,mainland,-117.58666994,33.379329705
50196,mainland,-117.587646498,33.3800811344
50197,mainland,-117.588996924,33.3801918509
50198,mainland,-117.591423007,33.3800582521
50199,mainland,-117.592559744,33.3807487785
50200,mainland,-117.593193063,33.3808098569
50201,mainland,-117.594886728,33.3825607281
50202,mainland,-117.595886169,33.3824387459
50203,mainland,-117.596527058,33.3826103653
50204,mainland,-117.598182702,33.3840294388
50205,mainland,-117.5994034,33.3842506954
50206,mainland,-117.600776708,33.3859214775
50207,mainland,-117.600646981,33.3864211975
50208,mainland,-117.600997965,33.3873901873
50209,mainland,-117.601753267,33.3886717896
50210,mainland,-117.601837228,33.3892211476
50211,mainland,-117.603416479,33.391639662
50212,mainland,-117.603469813,33.3930015279
50213,mainland,-117.603256301,33.3934707977
50214,mainland,-117.603500441,33.3951111279
50215,mainland,-117.604110702,33.395809223
50216,mainland,-117.604393038,33.3966713689
50217,mainland,-117.605583109,33.398311699
50218,mainland,-117.606109584,33.3995285249
50219,mainland,-117.606887769,33.4002495024
50220,mainland,-117.607971172,33.4010581386
50221,mainland,-117.609970055,33.4031105309
50222,mainland,-117.61010735,33.4042511402
50223,mainland,-117.616027782,33.4099997767
50224,mainland,-117.61657714,33.4108582254
50225,mainland,-117.61657714,33.4116707341
50226,mainland,-117.616943437,33.4120597386
50227,mainland,-117.618766828,33.4128113434
50228,mainland,-117.620086626,33.4138908743
50229,mainland,-117.621749839,33.4158897569
50230,mainland,-117.62699893,33.4211082206
50231,mainland,-117.628418003,33.4215811866
50232,mainland,-117.632026589,33.4250602212
50233,mainland,-117.633087109,33.4265289319
50234,mainland,-117.633438093,33.4277800813
50235,mainland,-117.633926372,33.4280814279
50236,mainland,-117.635360759,33.428531687
50237,mainland,-117.636383083,33.4296684238
50238,mainland,-117.636932441,33.4305802068
50239,mainland,-117.638397279,33.4316100996
50240,mainland,-117.639472937,33.4318313571
50241,mainland,-117.64016716,33.4325599033
50242,mainland,-117.641006423,33.4338302398
50243,mainland,-117.643173229,33.4356384931
50244,mainland,-117.644363476,33.4360313692
50245,mainland,-117.645683273,33.4373589124
50246,mainland,-117.648063592,33.43819043
50247,mainland,-117.650558498,33.4405288553
50248,mainland,-117.65204622,33.4412193818
50249,mainland,-117.652893051,33.4418907221
50250,mainland,-117.65368655,33.4429702521
50251,mainland,-117.654533381,33.4440003212
50252,mainland,-117.655502371,33.4448585945
50253,mainland,-117.656433165,33.445030214
50254,mainland,-117.657966651,33.4463882082
50255,mainland,-117.659057623,33.4467201822
50256,mainland,-117.659896886,33.4475288175
50257,mainland,-117.66091921,33.4476889958
50258,mainland,-117.661331097,33.4481887166
50259,mainland,-117.662513774,33.4484214144
50260,mainland,-117.663276645,33.4490586075
50261,mainland,-117.664138791,33.4493904051
50262,mainland,-117.664962741,33.4500312935
50263,mainland,-117.66667171900001,33.4500008416
50264,mainland,-117.667358373,33.4506911926
50265,mainland,-117.668327363,33.4509200179
50266,mainland,-117.669082664,33.4513091987
50267,mainland,-117.669418334,33.4519386459
50268,mainland,-117.670028771,33.4524994451
50269,mainland,-117.670669484,33.4526099862
50270,mainland,-117.671417216,33.4533080813
50271,mainland,-117.673248352,33.453361591
50272,mainland,-117.674926703,33.4550017448
50273,mainland,-117.675926145,33.4550591279
50274,mainland,-117.676612798,33.4556883988
50275,mainland,-117.677513141,33.455719027
50276,mainland,-117.678192225,33.4564704555
50277,mainland,-117.678558347,33.4574394454
50278,mainland,-117.679641749,33.4575614276
50279,mainland,-117.680526778,33.458141413
50280,mainland,-117.681083705,33.4589690591
50281,mainland,-117.683326728,33.4593086017
50282,mainland,-117.684112481,33.4599419214
50283,mainland,-117.686363248,33.4599685008
50284,mainland,-117.687438906,33.4607811849
50285,mainland,-117.6934433,33.4609718142
50286,mainland,-117.694030678,33.4616699093
50287,mainland,-117.694526702,33.4618911668
50288,mainland,-117.695053178,33.4616889201
50289,mainland,-117.696876568,33.4599685008
50290,mainland,-117.699752735,33.4600295792
50291,mainland,-117.700363173,33.4606894783
50292,mainland,-117.701606753,33.4608116359
50293,mainland,-117.701751794,33.4612198265
50294,mainland,-117.70256043,33.4617195474
50295,mainland,-117.705718932,33.4616889201
50296,mainland,-117.706939631,33.4626082719
50297,mainland,-117.707893307,33.4626082719
50298,mainland,-117.708389331,33.4623908877
50299,mainland,-117.708358703,33.4608917251
50300,mainland,-117.708572391,33.4604187599
50301,mainland,-117.709167515,33.4598618323
50302,mainland,-117.710189839,33.4592781507
50303,mainland,-117.711067122,33.4591102275
50304,mainland,-117.717163046,33.4590605894
50305,mainland,-117.719177243,33.4607811849
50306,mainland,-117.719276342,33.4618607149
50307,mainland,-117.719017064,33.4626693511
50308,mainland,-117.718406627,33.4634207805
50309,mainland,-117.718513471,33.4642792293
50310,mainland,-117.719886779,33.4655800168
50311,mainland,-117.720108036,33.4668311671
50312,mainland,-117.721603326,33.4681891614
50313,mainland,-117.721832327,33.4690590522
50314,mainland,-117.722312862,33.4698104808
50315,mainland,-117.722396824,33.4707794706
50316,mainland,-117.723327617,33.4708900117
50317,mainland,-117.724243097,33.4716109892
50318,mainland,-117.724853534,33.4724692625
50319,mainland,-117.72508236,33.4736098718
50320,mainland,-117.724876417,33.4747811093
50321,mainland,-117.725036595,33.4757499228
50322,mainland,-117.725860544,33.4768905321
50323,mainland,-117.725723249,33.4772186335
50324,mainland,-117.726562512,33.4780311413
50325,mainland,-117.72678377,33.4792785954
50326,mainland,-117.727386462,33.4799689456
50327,mainland,-117.727676366,33.4809990147
50328,mainland,-117.728126449,33.4813308115
50329,mainland,-117.728439413,33.4819717007
50330,mainland,-117.729858486,33.4832191539
50331,mainland,-117.730499199,33.4833907734
50332,mainland,-117.730903692,33.4832191539
50333,mainland,-117.731918272,33.4832496059
50334,mainland,-117.733581484,33.4841689576
50335,mainland,-117.736427375,33.4840812998
50336,mainland,-117.737953116,33.485328753
50337,mainland,-117.738166804,33.4856910026
50338,mainland,-117.737426817,33.4867782776
50339,mainland,-117.737441954,33.4879188868
50340,mainland,-117.737777625,33.4883307736
50341,mainland,-117.738998499,33.4883117638
50342,mainland,-117.740081725,33.4876708754
50343,mainland,-117.740646398,33.4881897815
50344,mainland,-117.74085991,33.4898605636
50345,mainland,-117.741607643,33.4905280314
50346,mainland,-117.741668722,33.4948310149
50347,mainland,-117.742278983,33.4955291101
50348,mainland,-117.742362945,33.4964218842
50349,mainland,-117.742973382,33.4964713451
50350,mainland,-117.745162894,33.4983100504
50351,mainland,-117.746780342,33.500190647
50352,mainland,-117.748077433,33.5006409061
50353,mainland,-117.748832734,33.5013083739
50354,mainland,-117.749023364,33.5021705198
50355,mainland,-117.749656684,33.5026894268
50356,mainland,-117.750076316,33.5037803988
50357,mainland,-117.74993902,33.5040588622
50358,mainland,-117.751327465,33.5055809063
50359,mainland,-117.752273573,33.5063286396
50360,mainland,-117.752212493,33.5066718784
50361,mainland,-117.752578792,33.5074196116
50362,mainland,-117.753387427,33.5081099618
50363,mainland,-117.753387427,33.5092505711
50364,mainland,-117.753562919,33.5095786725
50365,mainland,-117.754501282,33.5101090207
50366,mainland,-117.75514217,33.5111885507
50367,mainland,-117.756072964,33.5121688063
50368,mainland,-117.756927541,33.5126113205
50369,mainland,-117.757278525,33.5131110413
50370,mainland,-117.758796696,33.5131682472
50371,mainland,-117.759887668,33.5140303931
50372,mainland,-117.761306741,33.513999942
50373,mainland,-117.761779707,33.5141715615
50374,mainland,-117.76219177,33.5149689319
50375,mainland,-117.762558068,33.5166397131
50376,mainland,-117.762969954,33.5170288938
50377,mainland,-117.763343821,33.5184708488
50378,mainland,-117.764831541,33.519828843
50379,mainland,-117.765747021,33.5210303553
50380,mainland,-117.767272938,33.522281681
50381,mainland,-117.768920837,33.524059307
50382,mainland,-117.769531274,33.5241089442
50383,mainland,-117.770782424,33.5247802845
50384,mainland,-117.772422755,33.5264702527
50385,mainland,-117.772918778,33.5264206146
50386,mainland,-117.774139477,33.5272216812
50387,mainland,-117.774352989,33.5281410339
50388,mainland,-117.774963427,33.5285796755
50389,mainland,-117.77478019,33.5294990282
50390,mainland,-117.775123605,33.5299186599
50391,mainland,-117.776641777,33.529888208
50392,mainland,-117.77757257,33.5307503538
50393,mainland,-117.777473471,33.5311393583
50394,mainland,-117.778373638,33.5316086272
50395,mainland,-117.778427147,33.5319404249
50396,mainland,-117.779251097,33.5323296047
50397,mainland,-117.780502247,33.5337791293
50398,mainland,-117.781326372,33.5355301759
50399,mainland,-117.781806907,33.5356903541
50400,mainland,-117.782440226,33.5366097068
50401,mainland,-117.782356265,33.5370293385
50402,mainland,-117.782913192,33.5379219354
50403,mainland,-117.783828673,33.5386696678
50404,mainland,-117.784156773,33.5394210972
50405,mainland,-117.786033674,33.5410003481
50406,mainland,-117.786529523,33.5417517775
50407,mainland,-117.786926271,33.5414389906
50408,mainland,-117.788017243,33.5414389906
50409,mainland,-117.789253255,33.5424690588
50410,mainland,-117.79070278,33.5426406782
50411,mainland,-117.791236824,33.5429687797
50412,mainland,-117.791717535,33.5430298589
50413,mainland,-117.792602564,33.5424384315
50414,mainland,-117.793296786,33.5424995107
50415,mainland,-117.793296786,33.5427818466
50416,mainland,-117.794189383,33.5431900372
50417,mainland,-117.79461676,33.5431900372
50418,mainland,-117.797286983,33.5448912703
50419,mainland,-117.798858665,33.5448608184
50420,mainland,-117.799331631,33.5450591926
50421,mainland,-117.799560633,33.5453911666
50422,mainland,-117.800109815,33.5454406284
50423,mainland,-117.800422602,33.5450782034
50424,mainland,-117.80219266,33.5449715348
50425,mainland,-117.802749586,33.5451889198
50426,mainland,-117.803573536,33.5461693508
50427,mainland,-117.804176404,33.5465011485
50428,mainland,-117.806671135,33.5466118649
50429,mainland,-117.807357789,33.5473289709
50430,mainland,-117.807998678,33.5473900492
50431,mainland,-117.809142984,33.5480803994
50432,mainland,-117.809356672,33.5485306585
50433,mainland,-117.809036315,33.5503082845
50434,mainland,-117.809463516,33.5512809705
50435,mainland,-117.809722969,33.5515594339
50436,mainland,-117.812530488,33.5518303286
50437,mainland,-117.813079846,33.5516701513
50438,mainland,-117.813827579,33.5507812497
50439,mainland,-117.815856913,33.5507201713
50440,mainland,-117.816558881,33.5514717761
50441,mainland,-117.816703745,33.551971497
50442,mainland,-117.816497802,33.5529403105
50443,mainland,-117.817672735,33.5532798532
50444,mainland,-117.817810031,33.5536919162
50445,mainland,-117.818313624,33.5538596632
50446,mainland,-117.819236673,33.5531082338
50447,mainland,-117.820892317,33.5530281446
50448,mainland,-117.82157897,33.5537795741
50449,mainland,-117.821807796,33.5551414408
50450,mainland,-117.821327261,33.5573883358
50451,mainland,-117.821563656,33.5581894024
50452,mainland,-117.823562539,33.5605317002
50453,mainland,-117.82467657,33.5606918784
50454,mainland,-117.825126652,33.5608596254
50455,mainland,-117.825126652,33.5611380888
50456,mainland,-117.826576177,33.5618096053
50457,mainland,-117.826858513,33.5622214921
50458,mainland,-117.828216507,33.5623894144
50459,mainland,-117.829696659,33.5639190281
50460,mainland,-117.830223135,33.5639686662
50461,mainland,-117.831527795,33.5648918904
50462,mainland,-117.832687415,33.564750723
50463,mainland,-117.833999643,33.5656700747
50464,mainland,-117.836502119,33.5682183163
50465,mainland,-117.836692749,33.5687484883
50466,mainland,-117.837516699,33.5691910024
50467,mainland,-117.840637181,33.5720787857
50468,mainland,-117.840843124,33.5725593205
50469,mainland,-117.840637181,33.572780578
50470,mainland,-117.841003478,33.5731697578
50471,mainland,-117.841537523,33.5731697578
50472,mainland,-117.842163097,33.5737495678
50473,mainland,-117.842582729,33.574890177
50474,mainland,-117.84319299,33.5749398142
50475,mainland,-117.844223059,33.5757216956
50476,mainland,-117.844566298,33.5757216956
50477,mainland,-117.846572926,33.5773583286
50478,mainland,-117.847236697,33.5773583286
50479,mainland,-117.84802245,33.5781708373
50480,mainland,-117.850326551,33.5781402091
50481,mainland,-117.851531936,33.5790595617
50482,mainland,-117.852416965,33.5791702782
50483,mainland,-117.852829027,33.5795592826
50484,mainland,-117.853439288,33.5798301773
50485,mainland,-117.854812596,33.5798301773
50486,mainland,-117.8563232,33.5810813267
50487,mainland,-117.857223542,33.5814705075
50488,mainland,-117.857696508,33.5814208694
50489,mainland,-117.858581536,33.5819205903
50490,mainland,-117.859153776,33.5824394973
50491,mainland,-117.859596291,33.5823287808
50492,mainland,-117.860580419,33.5823097701
50493,mainland,-117.862503085,33.5839194729
50494,mainland,-117.862846323,33.5839194729
50495,mainland,-117.863418565,33.5840798274
50496,mainland,-117.864166297,33.5848083736
50497,mainland,-117.865249701,33.5850792683
50498,mainland,-117.867317231,33.587188692
50499,mainland,-117.868362438,33.5873603114
50500,mainland,-117.869613587,33.5883903805
50501,mainland,-117.871002209,33.5901908889
50502,mainland,-117.87148292,33.5904998033
50503,mainland,-117.872863796,33.5923119292
50504,mainland,-117.874252242,33.5929985831
50505,mainland,-117.87692264,33.5931892124
50506,mainland,-117.87996673,33.5931091233
50507,mainland,-117.881683277,33.5932807427
50508,mainland,-117.882247948,33.5940818102
50509,mainland,-117.885063211,33.5941085651
50510,mainland,-117.885757435,33.5948599945
50511,mainland,-117.887390195,33.5948906218
50512,mainland,-117.887527491,33.5951880951
50513,mainland,-117.888282793,33.5956916884
50514,mainland,-117.889526374,33.5956383541
50515,mainland,-117.890083302,33.5958099736
50516,mainland,-117.890213028,33.5961914093
50517,mainland,-117.890693738,33.5965309519
50518,mainland,-117.893356392,33.5966414921
